Program,Year,Period,GeoLevel,State,StateANSI,Commodity,DataItem,Domain,DomainCategory,HarvestedBU,PricesReceivedBU,ProductionBU,YieldBUACRE
SURVEY,2014,YEAR,STATE,NORTH DAKOTA,38,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,313720000,0
SURVEY,2014,YEAR,STATE,OHIO,39,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,612480000,0
SURVEY,2014,YEAR,STATE,OKLAHOMA,40,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,42630000,0
SURVEY,2014,YEAR,STATE,OREGON,41,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,7410000,0
SURVEY,2014,YEAR,STATE,PENNSYLVANIA,42,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,158620000,0
SURVEY,2014,YEAR,STATE,SOUTH CAROLINA,45,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,32760000,0
SURVEY,2014,YEAR,STATE,SOUTH DAKOTA,46,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,787360000,0
SURVEY,2014,YEAR,STATE,TENNESSEE,47,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,141120000,0
SURVEY,2014,YEAR,STATE,TEXAS,48,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,294520000,0
SURVEY,2014,YEAR,STATE,UTAH,49,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,4480000,0
SURVEY,2014,YEAR,STATE,VIRGINIA,51,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,50750000,0
SURVEY,2014,YEAR,STATE,WASHINGTON,53,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,23650000,0
SURVEY,2014,YEAR,STATE,WEST VIRGINIA,54,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,5364000,0
SURVEY,2014,YEAR,STATE,WISCONSIN,55,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,485160000,0
SURVEY,2014,YEAR,STATE,WYOMING,56,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,8280000,0
SURVEY,2013,YEAR,STATE,ALABAMA,1,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,43365000,0
SURVEY,2013,YEAR,STATE,ARIZONA,4,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,9027000,0
SURVEY,2013,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,161820000,0
SURVEY,2013,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,34380000,0
SURVEY,2013,YEAR,STATE,COLORADO,8,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,128380000,0
SURVEY,2013,YEAR,STATE,DELAWARE,10,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,28884000,0
SURVEY,2013,YEAR,STATE,FLORIDA,12,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,10374000,0
SURVEY,2013,YEAR,STATE,GEORGIA,13,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,81375000,0
SURVEY,2013,YEAR,STATE,IDAHO,16,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,20815000,0
SURVEY,2013,YEAR,STATE,ILLINOIS,17,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,2100400000,0
SURVEY,2013,YEAR,STATE,INDIANA,18,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,1031910000,0
SURVEY,2013,YEAR,STATE,IOWA,19,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,2140200000,0
SURVEY,2013,YEAR,STATE,KANSAS,20,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,504000000,0
SURVEY,2013,YEAR,STATE,KENTUCKY,21,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,243100000,0
SURVEY,2013,YEAR,STATE,LOUISIANA,22,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,115910000,0
SURVEY,2013,YEAR,STATE,MARYLAND,24,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,66360000,0
SURVEY,2013,YEAR,STATE,MICHIGAN,26,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,345650000,0
SURVEY,2013,YEAR,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,1294260000,0
SURVEY,2013,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,146080000,0
SURVEY,2013,YEAR,STATE,MISSOURI,29,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,435200000,0
SURVEY,2013,YEAR,STATE,MONTANA,30,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,8625000,0
SURVEY,2013,YEAR,STATE,NEBRASKA,31,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,1613950000,0
SURVEY,2013,YEAR,STATE,NEW JERSEY,34,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,11120000,0
SURVEY,2013,YEAR,STATE,NEW MEXICO,35,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,7220000,0
SURVEY,2013,YEAR,STATE,NEW YORK,36,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,94530000,0
SURVEY,2013,YEAR,STATE,NORTH CAROLINA,37,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,122120000,0
SURVEY,2013,YEAR,STATE,NORTH DAKOTA,38,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,396000000,0
SURVEY,2013,YEAR,STATE,OHIO,39,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,650760000,0
SURVEY,2013,YEAR,STATE,OKLAHOMA,40,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,44950000,0
SURVEY,2013,YEAR,STATE,OREGON,41,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,6768000,0
SURVEY,2013,YEAR,STATE,PENNSYLVANIA,42,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,159140000,0
SURVEY,2013,YEAR,STATE,SOUTH CAROLINA,45,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,43215000,0
SURVEY,2013,YEAR,STATE,SOUTH DAKOTA,46,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,802820000,0
SURVEY,2013,YEAR,STATE,TENNESSEE,47,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,126360000,0
SURVEY,2013,YEAR,STATE,TEXAS,48,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,265200000,0
SURVEY,2013,YEAR,STATE,UTAH,49,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,5270000,0
SURVEY,2013,YEAR,STATE,VIRGINIA,51,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,55440000,0
SURVEY,2013,YEAR,STATE,WASHINGTON,53,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,22575000,0
SURVEY,2013,YEAR,STATE,WEST VIRGINIA,54,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,5292000,0
SURVEY,2013,YEAR,STATE,WISCONSIN,55,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,439350000,0
SURVEY,2013,YEAR,STATE,WYOMING,56,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,8509000,0
SURVEY,2012,YEAR,STATE,ALABAMA,1,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,28910000,0
SURVEY,2012,YEAR,STATE,ARIZONA,4,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,6240000,0
SURVEY,2012,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,123710000,0
SURVEY,2012,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,32400000,0
SURVEY,2012,YEAR,STATE,COLORADO,8,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,134330000,0
SURVEY,2012,YEAR,STATE,DELAWARE,10,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,24030000,0
SURVEY,2012,YEAR,STATE,FLORIDA,12,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,4600000,0
SURVEY,2012,YEAR,STATE,GEORGIA,13,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,55800000,0
SURVEY,2012,YEAR,STATE,IDAHO,16,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,26325000,0
SURVEY,2012,YEAR,STATE,ILLINOIS,17,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,1286250000,0
SURVEY,2012,YEAR,STATE,INDIANA,18,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,596970000,0
SURVEY,2012,YEAR,STATE,IOWA,19,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,1876900000,0
SURVEY,2012,YEAR,STATE,KANSAS,20,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,375250000,0
SURVEY,2012,YEAR,STATE,KENTUCKY,21,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,104040000,0
SURVEY,2012,YEAR,STATE,LOUISIANA,22,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,91690000,0
SURVEY,2012,YEAR,STATE,MARYLAND,24,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,53070000,0
SURVEY,2012,YEAR,STATE,MICHIGAN,26,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,314160000,0
SURVEY,2012,YEAR,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,1374450000,0
SURVEY,2012,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,131175000,0
SURVEY,2012,YEAR,STATE,MISSOURI,29,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,247500000,0
SURVEY,2012,YEAR,STATE,MONTANA,30,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,6240000,0
SURVEY,2012,YEAR,STATE,NEBRASKA,31,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,1292200000,0
SURVEY,2012,YEAR,STATE,NEW JERSEY,34,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,10148000,0
SURVEY,2012,YEAR,STATE,NEW MEXICO,35,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,7310000,0
SURVEY,2012,YEAR,STATE,NEW YORK,36,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,91120000,0
SURVEY,2012,YEAR,STATE,NORTH CAROLINA,37,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,95940000,0
SURVEY,2012,YEAR,STATE,NORTH DAKOTA,38,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,422120000,0
SURVEY,2012,YEAR,STATE,OHIO,39,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,438000000,0
SURVEY,2012,YEAR,STATE,OKLAHOMA,40,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,32450000,0
SURVEY,2012,YEAR,STATE,OREGON,41,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,10660000,0
SURVEY,2012,YEAR,STATE,PENNSYLVANIA,42,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,131000000,0
SURVEY,2012,YEAR,STATE,SOUTH CAROLINA,45,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,37820000,0
SURVEY,2012,YEAR,STATE,SOUTH DAKOTA,46,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,535300000,0
SURVEY,2012,YEAR,STATE,TENNESSEE,47,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,81600000,0
SURVEY,2012,YEAR,STATE,TEXAS,48,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,199950000,0
SURVEY,2012,YEAR,STATE,UTAH,49,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,5678000,0
SURVEY,2012,YEAR,STATE,VIRGINIA,51,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,36050000,0
SURVEY,2012,YEAR,STATE,WASHINGTON,53,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,24725000,0
SURVEY,2012,YEAR,STATE,WEST VIRGINIA,54,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,4480000,0
SURVEY,2012,YEAR,STATE,WISCONSIN,55,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,396000000,0
SURVEY,2012,YEAR,STATE,WYOMING,56,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,8520000,0
SURVEY,2011,YEAR,STATE,ALABAMA,1,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,28500000,0
SURVEY,2011,YEAR,STATE,ARIZONA,4,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,6230000,0
SURVEY,2011,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,73320000,0
SURVEY,2011,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,27150000,0
SURVEY,2011,YEAR,STATE,COLORADO,8,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,172900000,0
SURVEY,2011,YEAR,STATE,DELAWARE,10,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,23660000,0
SURVEY,2011,YEAR,STATE,FLORIDA,12,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,3432000,0
SURVEY,2011,YEAR,STATE,GEORGIA,13,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,42930000,0
SURVEY,2011,YEAR,STATE,IDAHO,16,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,22680000,0
SURVEY,2011,YEAR,STATE,ILLINOIS,17,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,1938950000,0
SURVEY,2011,YEAR,STATE,INDIANA,18,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,839500000,0
SURVEY,2011,YEAR,STATE,IOWA,19,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,2356400000,0
SURVEY,2011,YEAR,STATE,KANSAS,20,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,449400000,0
SURVEY,2011,YEAR,STATE,KENTUCKY,21,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,180700000,0
SURVEY,2011,YEAR,STATE,LOUISIANA,22,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,76950000,0
SURVEY,2011,YEAR,STATE,MARYLAND,24,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,45780000,0
SURVEY,2011,YEAR,STATE,MICHIGAN,26,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,335070000,0
SURVEY,2011,YEAR,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,1193500000,0
SURVEY,2011,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,93440000,0
SURVEY,2011,YEAR,STATE,MISSOURI,29,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,347700000,0
SURVEY,2011,YEAR,STATE,MONTANA,30,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,4572000,0
SURVEY,2011,YEAR,STATE,NEBRASKA,31,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,1536000000,0
SURVEY,2011,YEAR,STATE,NEW JERSEY,34,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,9963000,0
SURVEY,2011,YEAR,STATE,NEW MEXICO,35,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,8100000,0
SURVEY,2011,YEAR,STATE,NEW YORK,36,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,82460000,0
SURVEY,2011,YEAR,STATE,NORTH CAROLINA,37,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,68460000,0
SURVEY,2011,YEAR,STATE,NORTH DAKOTA,38,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,216300000,0
SURVEY,2011,YEAR,STATE,OHIO,39,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,489600000,0
SURVEY,2011,YEAR,STATE,OKLAHOMA,40,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,17480000,0
SURVEY,2011,YEAR,STATE,OREGON,41,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,10965000,0
SURVEY,2011,YEAR,STATE,PENNSYLVANIA,42,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,106560000,0
SURVEY,2011,YEAR,STATE,SOUTH CAROLINA,45,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,21450000,0
SURVEY,2011,YEAR,STATE,SOUTH DAKOTA,46,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,653400000,0
SURVEY,2011,YEAR,STATE,TENNESSEE,47,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,96285000,0
SURVEY,2011,YEAR,STATE,TEXAS,48,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,133770000,0
SURVEY,2011,YEAR,STATE,UTAH,49,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,4920000,0
SURVEY,2011,YEAR,STATE,VIRGINIA,51,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,40120000,0
SURVEY,2011,YEAR,STATE,WASHINGTON,53,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,28125000,0
SURVEY,2011,YEAR,STATE,WEST VIRGINIA,54,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,3534000,0
SURVEY,2011,YEAR,STATE,WISCONSIN,55,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,514600000,0
SURVEY,2011,YEAR,STATE,WYOMING,56,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,9100000,0
SURVEY,2010,YEAR,STATE,ALABAMA,1,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,28750000,0
SURVEY,2010,YEAR,STATE,ARIZONA,4,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,4620000,0
SURVEY,2010,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,57000000,0
SURVEY,2010,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,34560000,0
SURVEY,2010,YEAR,STATE,COLORADO,8,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,182710000,0
SURVEY,2010,YEAR,STATE,DELAWARE,10,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,19722000,0
SURVEY,2010,YEAR,STATE,FLORIDA,12,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,2725000,0
SURVEY,2010,YEAR,STATE,GEORGIA,13,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,35770000,0
SURVEY,2010,YEAR,STATE,IDAHO,16,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,20900000,0
SURVEY,2010,YEAR,STATE,ILLINOIS,17,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,1946800000,0
SURVEY,2010,YEAR,STATE,INDIANA,18,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,898040000,0
SURVEY,2010,YEAR,STATE,IOWA,19,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,2153250000,0
SURVEY,2010,YEAR,STATE,KANSAS,20,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,576600000,0
SURVEY,2010,YEAR,STATE,KENTUCKY,21,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,152520000,0
SURVEY,2010,YEAR,STATE,LOUISIANA,22,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,70000000,0
SURVEY,2010,YEAR,STATE,MARYLAND,24,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,45580000,0
SURVEY,2010,YEAR,STATE,MICHIGAN,26,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,312900000,0
SURVEY,2010,YEAR,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,1292100000,0
SURVEY,2010,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,91120000,0
SURVEY,2010,YEAR,STATE,MISSOURI,29,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,369000000,0
