Year,Geo Level ,State,Commodity,Unit,Corn_For_Food_Amount,Corn_Residual_Amount,Corn_Prices,Corn_Yield_Per_Acre,Corn_Alcohol_Usage,Grain_Production_Amount,CV(%)
2019,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,456431000,0,0
2019,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,415763000,0,0
2019,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,40668000,0,0
2019,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,450782000,0,0
2019,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,407328000,0,0
2019,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,43454000,0,0
2019,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,454633000,0,0
2019,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,410749000,0,0
2019,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,43884000,0,0
2018,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,5553172000,0,0
2018,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,5051182000,0,0
2018,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,501990000,0,0
2018,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,476129000,0,0
2018,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,431474000,0,0
2018,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,44655000,0,0
2018,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,433622000,0,0
2018,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,393318000,0,0
2018,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,40304000,0,0
2018,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,472912000,0,0
2018,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,428916000,0,0
2018,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,43996000,0,0
2018,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,445323000,0,0
2018,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,405732000,0,0
2018,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,39591000,0,0
2018,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,470404000,0,0
2018,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,430324000,0,0
2018,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,40080000,0,0
2018,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,462740000,0,0
2018,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,421463000,0,0
2018,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,41277000,0,0
2018,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,481320000,0,0
2018,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,438081000,0,0
2018,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,43239000,0,0
2018,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,483374000,0,0
2018,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,441043000,0,0
2018,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,42331000,0,0
2018,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,449288000,0,0
2018,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,410966000,0,0
2018,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,38322000,0,0
2018,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,461883000,0,0
2018,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,418645000,0,0
2018,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,43238000,0,0
2018,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,454533000,0,0
2018,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,413191000,0,0
2018,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,41342000,0,0
2018,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,461644000,0,0
2018,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,418029000,0,0
2018,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,43615000,0,0
2017,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,5493881000,0,0
2017,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,4934449000,0,0
2017,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,559432000,0,0
2017,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,473641000,0,0
2017,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,424269000,0,0
2017,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,49372000,0,0
2017,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,423574000,0,0
2017,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,382460000,0,0
2017,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,41114000,0,0
2017,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,460383000,0,0
2017,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,413733000,0,0
2017,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,46650000,0,0
2017,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,432752000,0,0
2017,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,385608000,0,0
2017,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,47144000,0,0
2017,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,452966000,0,0
2017,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,406016000,0,0
2017,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,46950000,0,0
2017,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,436651000,0,0
2017,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,390607000,0,0
2017,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,46044000,0,0
2017,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,454757000,0,0
2017,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,412276000,0,0
2017,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,42481000,0,0
2017,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,480154000,0,0
2017,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,431445000,0,0
2017,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,48709000,0,0
2017,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,445534000,0,0
2017,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,399974000,0,0
2017,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,45560000,0,0
2017,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,470091000,0,0
2017,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,419009000,0,0
2017,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,51082000,0,0
2017,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,475665000,0,0
2017,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,429123000,0,0
2017,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,46542000,0,0
2017,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,487713000,0,0
2017,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,439929000,0,0
2017,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,47784000,0,0
2016,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,5289181000,0,0
2016,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,4734762000,0,0
2016,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,554419000,0,0
2016,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,444036000,0,0
2016,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,397028000,0,0
2016,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,47008000,0,0
2016,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,420937000,0,0
2016,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,377530000,0,0
2016,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,43407000,0,0
2016,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,438381000,0,0
2016,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,390918000,0,0
2016,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,47463000,0,0
2016,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,400731000,0,0
2016,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,358391000,0,0
2016,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,42340000,0,0
2016,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,425684000,0,0
2016,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,379474000,0,0
2016,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,46210000,0,0
2016,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,427558000,0,0
2016,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,382797000,0,0
2016,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,44761000,0,0
2016,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,456422000,0,0
2016,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,408504000,0,0
2016,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,47918000,0,0
2016,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,458357000,0,0
2016,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,411406000,0,0
2016,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,46951000,0,0
2016,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,435220000,0,0
2016,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,388472000,0,0
2016,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,46748000,0,0
2016,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,455819000,0,0
2016,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,407491000,0,0
2016,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,48328000,0,0
2016,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,452039000,0,0
2016,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,407858000,0,0
2016,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,44181000,0,0
2016,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,473997000,0,0
2016,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,424893000,0,0
2016,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,49104000,0,0
2015,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,5219402000,0,0
2015,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,4669671000,0,0
2015,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,549731000,0,0
2015,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,443890000,0,0
2015,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,396007000,0,0
2015,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,47883000,0,0
2015,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,394083000,0,0
2015,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,353763000,0,0
2015,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,40320000,0,0
2015,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,437828000,0,0
2015,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,391736000,0,0
2015,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,46092000,0,0
2015,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,407719000,0,0
2015,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,365028000,0,0
2015,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,42691000,0,0
2015,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,448984000,0,0
2015,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,401263000,0,0
2015,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,47721000,0,0
2015,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,441272000,0,0
2015,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,395704000,0,0
2015,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,45568000,0,0
2015,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,448400000,0,0
2015,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,401423000,0,0
2015,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,46977000,0,0
2015,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,445718000,0,0
2015,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,398222000,0,0
2015,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,47496000,0,0
2015,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,425916000,0,0
2015,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,382208000,0,0
2015,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,43708000,0,0
2015,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,440383000,0,0
2015,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,395298000,0,0
2015,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,45085000,0,0
2015,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,433903000,0,0
2015,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,387777000,0,0
2015,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,46126000,0,0
2015,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,451306000,0,0
2015,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,401242000,0,0
2015,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,50064000,0,0
2014,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,427347000,0,0
2014,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,381881000,0,0
2014,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,45466000,0,0
2014,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,433939000,0,0
2014,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,388410000,0,0
2014,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,45529000,0,0
2014,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,455956000,0,0
2014,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,406684000,0,0
2014,NATIONAL,-,,"CORN, FOR FUEL ALCOHOL - USAGE, MEASURED IN BU",0,0,0,0,49272000,0,0
2017,STATE,ALABAMA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,11095007,1.6
2017,STATE,ALABAMA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,7015138,2.1
2017,STATE,ALABAMA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,193261,38.3
2017,STATE,ALABAMA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,6361554,15.5
2017,STATE,ALABAMA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,253861,25.2
2017,STATE,ALABAMA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,0,0
2017,STATE,ALABAMA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,563910,19.4
2017,STATE,ALABAMA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,7757403,15.9
2017,STATE,ALABAMA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,0,0
2017,STATE,ALABAMA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,1485259,47
2017,STATE,ALABAMA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,11007990,22.4
2017,STATE,ALABAMA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,10699030,15.6
2017,STATE,ALABAMA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,11658,36.4
2017,STATE,ALABAMA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,122217,28.8
2017,STATE,ALABAMA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,338344,40.5
2017,STATE,ALABAMA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,169902,7.8
2017,STATE,ALABAMA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,140586,8.1
2017,STATE,ALABAMA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,19796252,2.8
2017,STATE,ALABAMA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,145927,44.9
2017,STATE,ALABAMA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,1662344,20.3
2017,STATE,ALABAMA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,76250,51
2017,STATE,ALABAMA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,5478875,40.9
2017,STATE,ALABAMA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,76860,5.2
2017,STATE,ALABAMA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,15116,33.9
2017,STATE,ALABAMA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,21403522,1.8
2017,STATE,ALABAMA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,224622,82.9
2017,STATE,ALABAMA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,1987230,41.7
2017,STATE,ALABAMA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,22085,23.9
2017,STATE,ALABAMA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,359867,23.4
2017,STATE,ALABAMA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,4395656,49
2017,STATE,ALABAMA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,54232,29
2017,STATE,ALABAMA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,587680,30
2017,STATE,ALABAMA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,9654254,16.3
2017,STATE,ALABAMA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,13981,52.5
2017,STATE,ALABAMA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,13857,35.6
2017,STATE,ALABAMA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,20475626,1.3
2017,STATE,ALABAMA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,247192,71.3
2017,STATE,ALABAMA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,2113531,39.5
2017,STATE,ALABAMA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,30369,24.7
2017,STATE,ALABAMA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,396826,21.5
2017,STATE,ALABAMA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,5115862,41.8
2017,STATE,ALABAMA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,56718,34.7
2017,STATE,ALABAMA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,584731,30.7
2017,STATE,ALABAMA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,9667583,16
2017,STATE,ALABAMA,,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",0,0,0,0,0,15950,47.1
